hgnc_id	symbol	name	location_sortable	alias_symbol
HGNC:26740	FBLN7	fibulin 7	02q13	"FLJ37440|TM14"
HGNC:3603	FBN1	fibrillin 1	15q21.1	"MASS|OCTD|SGS"
HGNC:3604	FBN2	fibrillin 2	05q23.3	DA9
HGNC:18794	FBN3	fibrillin 3	19p13.2	KIAA1776
HGNC:3606	FBP1	fructose-bisphosphatase 1	09q22.32	
HGNC:3607	FBP2	fructose-bisphosphatase 2	09q22.32	
HGNC:20442	FBRS	fibrosin	16p11.2	"FBS|FLJ11618"
HGNC:29308	FBRSL1	fibrosin like 1	12q24.33	KIAA1545
HGNC:13598	FBXL2	F-box and leucine rich repeat protein 2	03p22.3	"FBL2|FBL3"
HGNC:13599	FBXL3	F-box and leucine rich repeat protein 3	13q22.3	"FBL3|FBL3A"
HGNC:13601	FBXL4	F-box and leucine rich repeat protein 4	06q16.1-q16.2	"FBL4|FBL5"
HGNC:13602	FBXL5	F-box and leucine rich repeat protein 5	04p15.32	"FBL4|FBL5|FLR1"
HGNC:13603	FBXL6	F-box and leucine rich repeat protein 6	08q24.3	FBL6
HGNC:13604	FBXL7	F-box and leucine rich repeat protein 7	05p15.1	"KIAA0840|FBL7|FBL6"
HGNC:17875	FBXL8	F-box and leucine rich repeat protein 8	16q22.1	Fbl8
HGNC:13611	FBXL12	F-box and leucine rich repeat protein 12	19p13.2	"FLJ20188|Fbl12"
HGNC:21658	FBXL13	F-box and leucine rich repeat protein 13	07q22.1	"MGC21636|Fbl13|DRC6|CFAP169"
HGNC:28624	FBXL14	F-box and leucine rich repeat protein 14	12p13.33	"MGC40195|Fbl14"
HGNC:28155	FBXL15	F-box and leucine rich repeat protein 15	10q24.32	"MGC11279|Fbl15"
HGNC:14150	FBXL16	F-box and leucine rich repeat protein 16	16p13.3	"MGC33974|Fbl16"
HGNC:13615	FBXL17	F-box and leucine rich repeat protein 17	05q21.3	"DKFZP434C1715|Fbx13|Fbl17"
HGNC:21874	FBXL18	F-box and leucine rich repeat protein 18	07p22.1	"FLJ11467|Fbl18"
HGNC:25300	FBXL19	F-box and leucine rich repeat protein 19	16p11.2	"DKFZp434K0410|Fbl19|JHDM1C|CXXC11"
HGNC:24679	FBXL20	F-box and leucine rich repeat protein 20	17q12	"MGC15482|Fbl2|Fbl20"
HGNC:27537	FBXL22	F-box and leucine rich repeat protein 22	15q22.31	"Fbl22|FLJ39626"
HGNC:13581	FBXO2	F-box protein 2	01p36.22	"FBX2|Nfb42|Fbs1|Fbg1"
HGNC:13582	FBXO3	F-box protein 3	11p13	"FBX3|FBA"
HGNC:13583	FBXO4	F-box protein 4	05p13.1	FBX4
HGNC:13584	FBXO5	F-box protein 5	06q25.2	"FBX5|Fbxo31|EMI1"
HGNC:13585	FBXO6	F-box protein 6	01p36.22	"FBX6|FBG2|FBS2|Fbx6b"
HGNC:13586	FBXO7	F-box protein 7	22q12.3	"FBX7|Fbx|PARK15"
HGNC:13587	FBXO8	F-box protein 8	04q34.1	"FBX8|FBS"
HGNC:13588	FBXO9	F-box protein 9	06p12.1	"FBX9|NY-REN-57"
HGNC:13589	FBXO10	F-box protein 10	09p13.2	FBX10
HGNC:13590	FBXO11	F-box protein 11	02p16.3	"FBX11|UBR6"
HGNC:13617	FBXO15	F-box protein 15	18q22.3	"MGC39671|FBX15"
HGNC:13618	FBXO16	F-box protein 16	08p21.1	FBX16
HGNC:18754	FBXO17	F-box protein 17	19q13.2	"FBG4|FLJ25205|MGC9379|FLJ11798|Fbx17"
HGNC:13592	FBXO21	F-box protein 21	12q24.22	"FBX21|KIAA0875"
HGNC:13593	FBXO22	F-box protein 22	15q24.2	"FBX22|FISTC1"
HGNC:13595	FBXO24	F-box protein 24	07q22.1	FBX24
HGNC:13596	FBXO25	F-box protein 25	08p23.3	FBX25
HGNC:18753	FBXO27	F-box protein 27	19q13.2	"Fbg5|Fbx27"
HGNC:29046	FBXO28	F-box protein 28	01q42.11	"FLJ10766|KIAA0483|Fbx28|CENP-30"
HGNC:15600	FBXO30	F-box protein 30	06q24.3	"MGC21674|Fbx30"
HGNC:16510	FBXO31	F-box protein 31	16q24.2	"FBX14|FBXO14|Fbx31|MGC15419"
HGNC:16731	FBXO32	F-box protein 32	08q24.13	"MAFbx|ATROGIN1|Fbx32"
HGNC:19833	FBXO33	F-box protein 33	14q21.1	Fbx33
HGNC:20201	FBXO34	F-box protein 34	14q22.3	"FLJ20725|Fbx34"
HGNC:27020	FBXO36	F-box protein 36	02q36.3	"Fbx36|FLJ37592"
HGNC:28844	FBXO38	F-box protein 38	05q32	"MOKA|SP329|FLJ13962|Fbx38"
HGNC:28565	FBXO39	F-box protein 39	17p13.1	"MGC35179|Fbx39|CT144"
HGNC:29816	FBXO40	F-box protein 40	03q13.33	"KIAA1195|Fbx40"
HGNC:29409	FBXO41	F-box protein 41	02p13.2	"KIAA1940|Fbx41"
HGNC:29249	FBXO42	F-box protein 42	01p36.13	"KIAA1332|Fbx42"
HGNC:28521	FBXO43	F-box protein 43	08q22.2	Fbx43
HGNC:24847	FBXO44	F-box protein 44	01p36.22	"FBX30|FBG3|MGC14140|Fbxo6a|Fbx44"
HGNC:29148	FBXO45	F-box protein 45	03q29	Fbx45
HGNC:25069	FBXO46	F-box protein 46	19q13.32	"20D7-FC4|Fbx46"
HGNC:31969	FBXO47	F-box protein 47	17q12	
HGNC:33857	FBXO48	F-box protein 48	02p13.3	
HGNC:13608	FBXW2	F-box and WD repeat domain containing 2	09q33.2	"FBW2|Md6|Fwd2"
HGNC:10847	FBXW4	F-box and WD repeat domain containing 4	10q24.32	"Fbw4|dactylin"
HGNC:13613	FBXW5	F-box and WD repeat domain containing 5	09q34.3	"DKFZP434B205|MGC20962|Fbw5"
HGNC:16712	FBXW7	F-box and WD repeat domain containing 7	04q31.3	"AGO|FLJ11071|SEL-10|SEL10|FBW7|FBX30|CDC4|FBXW6"
HGNC:13597	FBXW8	F-box and WD repeat domain containing 8	12q24.22	"FBX29|FBW6|FBW8"
HGNC:28136	FBXW9	F-box and WD repeat domain containing 9	19p13.13	"MGC10870|Fbw9|MEC-15"
HGNC:1211	FBXW10	F-box and WD repeat domain containing 10	17p11.2	"SM2SH2|HREP|Fbw10"
HGNC:13607	FBXW11	F-box and WD repeat domain containing 11	05q35.1	"KIAA0696|Fbw1b|BTRCP2|BTRC2|Hos|Fbw11"
HGNC:20729	FBXW12	F-box and WD repeat domain containing 12	03p21.31	Fbw12
HGNC:24692	FCAMR	Fc fragment of IgA and IgM receptor	01q32.1	"FKSG87|FCA/MR|CD351"
HGNC:3608	FCAR	Fc fragment of IgA receptor	19q13.42	CD89
HGNC:3609	FCER1A	Fc fragment of IgE receptor Ia	01q23.2	
HGNC:3611	FCER1G	Fc fragment of IgE receptor Ig	01q23.3	
HGNC:3612	FCER2	Fc fragment of IgE receptor II	19p13.2	"CLEC4J|CD23"
HGNC:20220	FCF1	FCF1 rRNA-processing protein	14q24.3	"CGI-35|Bka|UTP24"
HGNC:13572	FCGBP	Fc fragment of IgG binding protein	19q13.2	FC(GAMMA)BP
HGNC:3613	FCGR1A	Fc fragment of IgG receptor Ia	01q21.2	"CD64|CD64A"
HGNC:3614	FCGR1B	Fc fragment of IgG receptor Ib	01p11.2	CD64b
HGNC:3616	FCGR2A	Fc fragment of IgG receptor IIa	01q23.3	"CD32|CD32A|IGFR2|CDw32"
HGNC:3618	FCGR2B	Fc fragment of IgG receptor IIb	01q23.3	"CD32|CD32B"
HGNC:15626	FCGR2C	Fc fragment of IgG receptor IIc (gene/pseudogene)	01q23.3	"hFcRII-C|CD32C"
HGNC:3619	FCGR3A	Fc fragment of IgG receptor IIIa	01q23.3	"CD16|CD16a"
HGNC:3620	FCGR3B	Fc fragment of IgG receptor IIIb	01q23.3	"CD16|CD16b"
HGNC:3621	FCGRT	Fc fragment of IgG receptor and transporter	19q13.33	"FCRN|alpha-chain"
HGNC:29002	FCHO1	FCH and mu domain containing endocytic adaptor 1	19p13.11	KIAA0290
HGNC:25180	FCHO2	FCH and mu domain containing endocytic adaptor 2	05q13.2	
HGNC:25463	FCHSD1	FCH and double SH3 domains 1	05q31.3	FLJ00007
HGNC:29114	FCHSD2	FCH and double SH3 domains 2	11q13.4	KIAA0769
HGNC:14315	FCMR	Fc fragment of IgM receptor	01q32.1	TOSO
HGNC:3623	FCN1	ficolin 1	09q34.3	FCNM
HGNC:3624	FCN2	ficolin 2	09q34.3	"P35|FCNL|EBP-37|ficolin-2"
HGNC:3625	FCN3	ficolin 3	01p36.11	"FCNH|HAKA1"
HGNC:18509	FCRL1	Fc receptor like 1	01q23.1	"FCRH1|IRTA5|IFGP1|CD307a"
HGNC:14875	FCRL2	Fc receptor like 2	01q23.1	"FCRH2|IRTA4|CD307b"
HGNC:18506	FCRL3	Fc receptor like 3	01q23.1	"FCRH3|IRTA3|IFGP3|SPAP2a|SPAP2|SPAP2b|SPAP2c|SPAP2d|SPAP2e|CD307c"
HGNC:18507	FCRL4	Fc receptor like 4	01q23.1	"FCRH4|IRTA1|IGFP2|CD307d"
HGNC:18508	FCRL5	Fc receptor like 5	01q23.1	"FCRH5|IRTA2|BXMAS1|CD307e"
HGNC:31910	FCRL6	Fc receptor like 6	01q23.2	"IFGP6|FLJ16056|FcRH6"
HGNC:18504	FCRLA	Fc receptor like A	01q23.3	"MGC4595|FCRLc2|FCRLb|FCRLc1|FCRLd|FCRLe|FCRL|FREB|FCRLX"
HGNC:26431	FCRLB	Fc receptor like B	01q23.3	"FLJ31052|FCRL2|FREB-2|FCRLY"
HGNC:29500	FCSK	fucose kinase	16q22.1	FLJ39408
HGNC:19215	FDCSP	follicular dendritic cell secreted protein	04q13.3	FDC-SP
HGNC:3629	FDFT1	farnesyl-diphosphate farnesyltransferase 1	08p23.1	SQS
HGNC:3631	FDPS	farnesyl diphosphate synthase	01q22	
HGNC:3638	FDX1	ferredoxin 1	11q22.3	ADX
HGNC:30546	FDX2	ferredoxin 2	19p13.2	MGC19604
HGNC:25110	FDXACB1	ferredoxin-fold anticodon binding domain containing 1	11q23.1	"LOC91893|hCG_2033039"
HGNC:3642	FDXR	ferredoxin reductase	17q25.1	ADR
HGNC:3647	FECH	ferrochelatase	18q21.31	
HGNC:16934	FEM1A	fem-1 homolog A	19p13.3	
HGNC:3649	FEM1B	fem-1 homolog B	15q23	
HGNC:16933	FEM1C	fem-1 homolog C	05q22.3	"KIAA1785|EUROIMAGE686608|EUROIMAGE783647|FEM1A"
HGNC:3650	FEN1	flap structure-specific endonuclease 1	11q12.2	"FEN-1|MF1"
HGNC:3655	FER	FER tyrosine kinase	05q21.3	"TYK3|PPP1R74"
HGNC:19044	FER1L5	fer-1 like family member 5	02q11.2	DKFZp434I0121
HGNC:28065	FER1L6	fer-1 like family member 6	08q24.13	C8ORFK23
HGNC:16660	FERD3L	Fer3 like bHLH transcription factor	07p21.1	"NATO3|N-TWIST|bHLHa31"
HGNC:15889	FERMT1	FERM domain containing kindlin 1	20p12.3	"FLJ20116|URP1|KIND1|UNC112A"
HGNC:15767	FERMT2	FERM domain containing kindlin 2	14q22.1	"mig-2|KIND2|UNC112B"
HGNC:23151	FERMT3	FERM domain containing kindlin 3	11q13.1	"URP2|KIND3|MIG2B|MGC10966|UNC112C"
HGNC:3657	FES	FES proto-oncogene, tyrosine kinase	15q26.1	FPS
HGNC:3658	FETUB	fetuin B	03q27.3	
HGNC:18562	FEV	FEV transcription factor, ETS family member	02q35	Pet-1
HGNC:3659	FEZ1	fasciculation and elongation protein zeta 1	11q24.2	UNC-76
HGNC:3660	FEZ2	fasciculation and elongation protein zeta 2	02p22.2	
HGNC:22788	FEZF1	FEZ family zinc finger 1	07q31.32	
HGNC:13506	FEZF2	FEZ family zinc finger 2	03p14.2	"FLJ10142|FKSG36|TOF|FEZL|Zfp312"
HGNC:4498	FFAR1	free fatty acid receptor 1	19q13.12	FFA1R
HGNC:4501	FFAR2	free fatty acid receptor 2	19q13.12	FFA2R
HGNC:4499	FFAR3	free fatty acid receptor 3	19q13.12	FFA3R
HGNC:19061	FFAR4	free fatty acid receptor 4	10q23.33	PGR4
HGNC:3661	FGA	fibrinogen alpha chain	04q31.3	
HGNC:3662	FGB	fibrinogen beta chain	04q31.3	
HGNC:3663	FGD1	FYVE, RhoGEF and PH domain containing 1	Xp11.22	ZFYVE3
HGNC:3664	FGD2	FYVE, RhoGEF and PH domain containing 2	06p21.2	ZFYVE4
HGNC:16027	FGD3	FYVE, RhoGEF and PH domain containing 3	09q22.31	"FLJ00004|ZFYVE5"
HGNC:19125	FGD4	FYVE, RhoGEF and PH domain containing 4	12p11.21	"FRABP|frabin|ZFYVE6|CMT4H"
HGNC:19117	FGD5	FYVE, RhoGEF and PH domain containing 5	03p25.1	"ZFYVE23|FLJ39957|FLJ00274"
HGNC:21740	FGD6	FYVE, RhoGEF and PH domain containing 6	12q22	"ZFYVE24|FLJ11183"
HGNC:3665	FGF1	fibroblast growth factor 1	05q31.3	"AFGF|ECGF|ECGFA|ECGFB|HBGF1|ECGF-beta|FGF-alpha|GLIO703"
HGNC:3676	FGF2	fibroblast growth factor 2	04q28.1	
HGNC:3681	FGF3	fibroblast growth factor 3	11q13.3	HBGF-3
HGNC:3682	FGF4	fibroblast growth factor 4	11q13.3	"K-FGF|HBGF-4|HST|HST-1|KFGF"
HGNC:3683	FGF5	fibroblast growth factor 5	04q21.21	
HGNC:3684	FGF6	fibroblast growth factor 6	12p13.32	
HGNC:3685	FGF7	fibroblast growth factor 7	15q21.2	KGF
HGNC:3686	FGF8	fibroblast growth factor 8	10q24.32	AIGF
HGNC:3687	FGF9	fibroblast growth factor 9	13q12.11	
HGNC:3666	FGF10	fibroblast growth factor 10	05p12	
HGNC:3667	FGF11	fibroblast growth factor 11	17p13.1	"FHF3|FLJ16061|MGC45269|MGC102953"
HGNC:3668	FGF12	fibroblast growth factor 12	03q28-q29	FHF1
HGNC:3670	FGF13	fibroblast growth factor 13	Xq26.3-q27.1	"FHF2|FGF2|FLJ30672"
HGNC:3671	FGF14	fibroblast growth factor 14	13q33.1	"FHF4|SCA27"
HGNC:3672	FGF16	fibroblast growth factor 16	Xq21.1	
HGNC:3673	FGF17	fibroblast growth factor 17	08p21.3	FGF-13
HGNC:3674	FGF18	fibroblast growth factor 18	05q35.1	"FGF-18|ZFGF5"
HGNC:3675	FGF19	fibroblast growth factor 19	11q13.3	
HGNC:3677	FGF20	fibroblast growth factor 20	08p22	
HGNC:3678	FGF21	fibroblast growth factor 21	19q13.33	
HGNC:3679	FGF22	fibroblast growth factor 22	19p13.3	
HGNC:3680	FGF23	fibroblast growth factor 23	12p13.32	
HGNC:19695	FGFBP1	fibroblast growth factor binding protein 1	04p15.32	"HBP17|FGFBP"
HGNC:29451	FGFBP2	fibroblast growth factor binding protein 2	04p15.32	KSP37
HGNC:23428	FGFBP3	fibroblast growth factor binding protein 3	10q23.32	MGC39320
HGNC:3688	FGFR1	fibroblast growth factor receptor 1	08p11.23	"H2|H3|H4|H5|CEK|FLG|BFGFR|N-SAM|CD331"
HGNC:23098	FGFR1OP2	FGFR1 oncogene partner 2	12p11.23	DKFZp564O1863
HGNC:3689	FGFR2	fibroblast growth factor receptor 2	10q26.13	"CEK3|TK14|TK25|ECT1|K-SAM|CD332"
HGNC:3690	FGFR3	fibroblast growth factor receptor 3	04p16.3	"CEK2|JTK4|CD333"
HGNC:3691	FGFR4	fibroblast growth factor receptor 4	05q35.2	"JTK2|CD334"
HGNC:3693	FGFRL1	fibroblast growth factor receptor like 1	04p16.3	
HGNC:3694	FGG	fibrinogen gamma chain	04q32.1	
HGNC:25610	FGGY	FGGY carbohydrate kinase domain containing	01p32.1	FLJ10986
HGNC:3695	FGL1	fibrinogen like 1	08p22	"HFREP-1|HPS"
HGNC:3696	FGL2	fibrinogen like 2	07q11.23	"pT49|T49"
HGNC:3697	FGR	FGR proto-oncogene, Src family tyrosine kinase	01p35.3	"c-fgr|p55c-fgr"
HGNC:3700	FH	fumarate hydratase	01q43	
HGNC:29408	FHAD1	forkhead associated phosphopeptide binding domain 1	01p36.21	KIAA1937
HGNC:29363	FHDC1	FH2 domain containing 1	04q31.3	"KIAA1727|INF1"
HGNC:34237	FHIP1A	FHF complex subunit HOOK interacting protein 1A	04q31.3	"FLJ43373|FHIP-L"
HGNC:25378	FHIP1B	FHF complex subunit HOOK interacting protein 1B	11p15.4	"FLJ22665|KIAA1759|DKFZP566M1046|FHIP"
HGNC:29320	FHIP2A	FHF complex subunit HOOK interacting protein 2A	10q25.3	bA106M7.3
HGNC:16492	FHIP2B	FHF complex subunit HOOK interacting protein 2B	08p21.3	FLJ21801
HGNC:3701	FHIT	fragile histidine triad diadenosine triphosphatase	03p14.2	"FRA3B|AP3Aase"
HGNC:3702	FHL1	four and a half LIM domains 1	Xq26.3	"SLIM1|KYO-T|bA535K18.1|FHL1B|XMPMA|FLH1A|MGC111107"
HGNC:3703	FHL2	four and a half LIM domains 2	02q12.2	"SLIM3|DRAL"
HGNC:3704	FHL3	four and a half LIM domains 3	01p34.3	SLIM2
HGNC:17371	FHL5	four and a half LIM domains 5	06q16.1	"FLJ33049|ACT|dJ393D12.2"
HGNC:17905	FHOD1	formin homology 2 domain containing 1	16q22.1	FHOS
HGNC:26178	FHOD3	formin homology 2 domain containing 3	18q12.2	"FHOS2|KIAA1695|FLJ22297|FLJ22717"
HGNC:25922	FIBCD1	fibrinogen C domain containing 1	09q34.12	FLJ14810
HGNC:33747	FIBIN	fin bud initiation factor homolog	11p14.2	MGC24932
HGNC:3705	FIBP	FGF1 intracellular binding protein	11q13.1	FGFIBP
HGNC:18416	FICD	FIC domain protein adenylyltransferase	12q23.3	"HYPE|HIP13"
HGNC:16873	FIG4	FIG4 phosphoinositide 5-phosphatase	06q21	"SAC3|hSac3|dJ249I4.1|ALS11|CMT4J"
HGNC:24669	FIGLA	folliculogenesis specific bHLH transcription factor	02p13.3	"bHLHc8|Figalpha"
HGNC:13285	FIGN	fidgetin, microtubule severing factor	02q24.3	
HGNC:13286	FIGNL1	fidgetin like 1	07p12.2	
HGNC:13287	FIGNL2	fidgetin like 2	12q13.13	
HGNC:21015	FILIP1	filamin A interacting protein 1	06q14.1	"FILIP|KIAA1275"
HGNC:24589	FILIP1L	filamin A interacting protein 1 like	03q12.1	"DOC-1|GIP130"
HGNC:19124	FIP1L1	factor interacting with PAPOLA and CPSF1	04q12	"DKFZp586K0717|FIP1"
HGNC:21689	FIS1	fission, mitochondrial 1	07q22.1	"CGI-135|H_NH0132A01.6"
HGNC:33714	FITM1	fat storage inducing transmembrane protein 1	14q12	FIT1
HGNC:16135	FITM2	fat storage inducing transmembrane protein 2	20q13.12	"dJ881L22.2|FIT2"
HGNC:25917	FIZ1	FLT3 interacting zinc finger 1	19q13.42	"FLJ14768|ZNF798"
HGNC:17166	FJX1	four-jointed box kinase 1	11p13	"FLJ22416|FLJ25593"
HGNC:3711	FKBP1A	FKBP prolyl isomerase 1A	20p13	"FKBP-12|FKBP12|PKC12|PPIASE|FKBP12C"
HGNC:3712	FKBP1B	FKBP prolyl isomerase 1B	02p23.3	"OTK4|FKBP12.6|PPIase|FKBP9"
HGNC:3718	FKBP2	FKBP prolyl isomerase 2	11q13.1	"FKBP-13|FKBP13|PPIase"
HGNC:3719	FKBP3	FKBP prolyl isomerase 3	14q21.2	"FKBP-25|FKBP25"
HGNC:3720	FKBP4	FKBP prolyl isomerase 4	12p13.33	"FKBP59|FKBP52"
HGNC:3721	FKBP5	FKBP prolyl isomerase 5	06p21.31	"FKBP51|FKBP54|PPIase|P54|Ptg-10"
HGNC:3722	FKBP6	FKBP prolyl isomerase family member 6 (inactive)	07q11.23	"PPIase|FKBP36"
HGNC:3723	FKBP7	FKBP prolyl isomerase 7	02q31.2	FKBP23
HGNC:3724	FKBP8	FKBP prolyl isomerase 8	19p13.11	"FKBP38|FKBPr38"
HGNC:3725	FKBP9	FKBP prolyl isomerase 9	07p14.3	"FKBP60|FKBP63"
HGNC:18169	FKBP10	FKBP prolyl isomerase 10	17q21.2	"hFKBP65|FKBP65|FLJ22041|FKBP6|FLJ20683|FLJ23833"
HGNC:18624	FKBP11	FKBP prolyl isomerase 11	12q13.12	FKBP19
HGNC:18625	FKBP14	FKBP prolyl isomerase 14	07p14.3	"FLJ20731|FKBP22"
HGNC:23397	FKBP15	FKBP prolyl isomerase family member 15	09q32	"PPP1R76|FKBP133|WAFL"
HGNC:13949	FKBPL	FKBP prolyl isomerase like	06p21.32	"DIR1|NG7|WISp39"
HGNC:17997	FKRP	fukutin related protein	19q13.32	"LGMD2I|MDC1C|FKTR"
HGNC:3622	FKTN	fukutin	09q31.2	LGMD2M
HGNC:14439	FLACC1	flagellum associated containing coiled-coil domains 1	02q33.1	
HGNC:24671	FLAD1	flavin adenine dinucleotide synthetase 1	01q21.3	"PP591|FAD1"
HGNC:27310	FLCN	folliculin	17p11.2	"BHD|MGC17998|MGC23445|DENND8B"
HGNC:3748	FLG	filaggrin	01q21.3	
HGNC:33276	FLG2	filaggrin family member 2	01q21.3	IFPS
HGNC:3749	FLI1	Fli-1 proto-oncogene, ETS transcription factor	11q24.3	"SIC-1|EWSR2"
HGNC:3750	FLII	FLII actin remodeling protein	17p11.2	"FLI|FLIL|Fli1|MGC39265"
HGNC:3754	FLNA	filamin A	Xq28	ABP-280
HGNC:3755	FLNB	filamin B	03p14.3	"TAP|TABP|ABP-278|FH1"
HGNC:3756	FLNC	filamin C	07q32.1	"ABP-280|ABPL"
HGNC:3757	FLOT1	flotillin 1	06p21.33	
HGNC:3758	FLOT2	flotillin 2	17q11.2	"ESA|ESA1|ECS-1|ECS1"
HGNC:3760	FLRT1	fibronectin leucine rich transmembrane protein 1	11q13.1	"MGC21624|SPG68"
HGNC:3761	FLRT2	fibronectin leucine rich transmembrane protein 2	14q31.3	
HGNC:3762	FLRT3	fibronectin leucine rich transmembrane protein 3	20p12.1	
HGNC:3763	FLT1	fms related receptor tyrosine kinase 1	13q12.3	VEGFR1
HGNC:3765	FLT3	fms related receptor tyrosine kinase 3	13q12.2	"STK1|FLK2|CD135"
HGNC:3766	FLT3LG	fms related receptor tyrosine kinase 3 ligand	19q13.33	
HGNC:3767	FLT4	fms related receptor tyrosine kinase 4	05q35.3	"VEGFR3|PCL|VEGFR-3"
HGNC:24682	FLVCR1	FLVCR heme transporter 1	01q32.3	"FLVCR|MFSD7B|PCA|SLC49A1"
HGNC:20105	FLVCR2	FLVCR heme transporter 2	14q24.3	"FLJ20371|MFSD7C|SLC49A2|CCT"
HGNC:25404	FLYWCH1	FLYWCH-type zinc finger 1	16p13.3	DKFZp761A132
HGNC:25178	FLYWCH2	FLYWCH family member 2	16p13.3	
HGNC:26946	FMC1	formation of mitochondrial complex V assembly factor 1 homolog	07q34	HSPC268
HGNC:3768	FMN1	formin 1	15q13.3	"DKFZP686C2281|FLJ45135|MGC125288|MGC125289"
HGNC:14074	FMN2	formin 2	01q43	
HGNC:1212	FMNL1	formin like 1	17q21.31	C17orf1
HGNC:18267	FMNL2	formin like 2	02q23.3	KIAA1902
HGNC:23698	FMNL3	formin like 3	12q13.12	"DKFZp762B245|MGC45819|WBP3"
HGNC:3769	FMO1	flavin containing dimethylaniline monoxygenase 1	01q24.3	
HGNC:3770	FMO2	flavin containing dimethylaniline monoxygenase 2	01q24.3	
HGNC:3771	FMO3	flavin containing dimethylaniline monoxygenase 3	01q24.3	FMOII
HGNC:3772	FMO4	flavin containing dimethylaniline monoxygenase 4	01q24.3	
HGNC:3773	FMO5	flavin containing dimethylaniline monoxygenase 5	01q21.1	
HGNC:3774	FMOD	fibromodulin	01q32.1	SLRR2E
HGNC:3775	FMR1	FMRP translational regulator 1	Xq27.3	"FMRP|FRAXA|MGC87458"
HGNC:26372	FMR1NB	FMR1 neighbor	Xq27.3-q28	"FLJ25736|NY-SAR-35|CT37"
HGNC:3778	FN1	fibronectin 1	02q35	"MSF|CIG|LETS|GFND2|FINC"
HGNC:24822	FN3K	fructosamine 3 kinase	17q25.3	
HGNC:25700	FN3KRP	fructosamine 3 kinase related protein	17q25.3	"FLJ12171|FN3KL"
HGNC:17069	FNBP1	formin binding protein 1	09q34.11	"FBP17|KIAA0554"
HGNC:20851	FNBP1L	formin binding protein 1 like	01p22.1	"TOCA1|FLJ20275"
HGNC:19752	FNBP4	formin binding protein 4	11p11.2	KIAA1014
HGNC:21184	FNDC1	fibronectin type III domain containing 1	06q25.3	"bA243O10.1|KIAA1866|dJ322A24.1"
HGNC:20296	FNDC3A	fibronectin type III domain containing 3A	13q14.2	"bA203I16.5|KIAA0970"
HGNC:24670	FNDC3B	fibronectin type III domain containing 3B	03q26.31	"FAD104|DKFZp762K137|FLJ23399|PRO4979|YVTM2421"
HGNC:20239	FNDC4	fibronectin type III domain containing 4	02p23.3	"FLJ22362|FRCP1"
HGNC:20240	FNDC5	fibronectin type III domain containing 5	01p35.1	FRCP2
HGNC:26668	FNDC7	fibronectin type III domain containing 7	01p13.3	FLJ35838
HGNC:25286	FNDC8	fibronectin type III domain containing 8	17q12	DKFZp434H2215
HGNC:33547	FNDC9	fibronectin type III domain containing 9	05q33.3	MGC27121
HGNC:42951	FNDC10	fibronectin type III domain containing 10	01p36.33	
HGNC:28764	FNDC11	fibronectin type III domain containing 11	20q13.33	MGC5356
HGNC:29418	FNIP1	folliculin interacting protein 1	05q31.1	KIAA1961
HGNC:29280	FNIP2	folliculin interacting protein 2	04q32.1	"KIAA1450|FNIPL|MAPO1"
HGNC:3782	FNTA	farnesyltransferase, CAAX box, alpha	08p11.21	"FPTA|PGGT1A|PTAR2"
HGNC:3785	FNTB	farnesyltransferase, CAAX box, beta	14q23.3	FPTB
HGNC:23377	FOCAD	focadhesin	09p21.3	FLJ20375
HGNC:3788	FOLH1	folate hydrolase 1	11p11.12	"PSM|PSMA|NAALAD1|NAALAdase|GCP2|GCPII"
HGNC:3791	FOLR1	folate receptor alpha	11q13.4	FRα
HGNC:3793	FOLR2	folate receptor beta	11q13.4	FRβ
HGNC:3795	FOLR3	folate receptor gamma	11q13.4	"FR-G|FRγ"
HGNC:3796	FOS	Fos proto-oncogene, AP-1 transcription factor subunit	14q24.3	"c-fos|AP-1"
HGNC:3797	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit	19q13.32	"G0S3|GOSB|GOS3|AP-1|MGC42291|DKFZp686C0818"
HGNC:13718	FOSL1	FOS like 1, AP-1 transcription factor subunit	11q13.1	fra-1
HGNC:3798	FOSL2	FOS like 2, AP-1 transcription factor subunit	02p23.2	"FRA2|FLJ23306"
HGNC:5021	FOXA1	forkhead box A1	14q21.1	
HGNC:5022	FOXA2	forkhead box A2	20p11.21	
HGNC:5023	FOXA3	forkhead box A3	19q13.32	
HGNC:3799	FOXB1	forkhead box B1	15q22.2	"HFKH-5|FKH5"
HGNC:23315	FOXB2	forkhead box B2	09q21.2	bA159H20.4
HGNC:3800	FOXC1	forkhead box C1	06p25.3	"FREAC3|ARA|IGDA|IHG1"
HGNC:3801	FOXC2	forkhead box C2	16q24.1	MFH-1
HGNC:3802	FOXD1	forkhead box D1	05q13.2	FREAC4
HGNC:3803	FOXD2	forkhead box D2	01p33	FREAC9
